time,size_sent,size_rcv 
0,2.30390625,18.671875 
10,34.43125,225.1203125 
20,143.07890625,903.3875 
30,317.85625,1617.61328125 
40,305.8265625,983.6703125 
50,479.84375,2949.14375 
60,388.821875,2131.83125 
70,214.509375,635.328125 
80,74.165625,201.1875 
90,73.8375,148.0515625 
100,67.4515625,147.73125 
110,62.3875,144.77265625 
120,64.0296875,158.928125 
130,67.25078125,88.52890625 
140,51.596875,1771.45 
150,441.61015625,751.66875 
151,16.565625,32.8640625 
