time,session 
10,0 
20,1832.8484288573181 
30,2203.16687144121 
40,2480.6297983009836 
50,7792.642739945435 
60,6735.154806813932 
70,7192.025896849501 
80,5001.109096390016 
90,5171.919590337005 
100,4871.0525383579525 
110,4812.240862081559 
120,5552.989131430595 
130,2900.784785810729 
140,3017.547285250573 
150,2086.8282728527865 
151,494.8432019731515 
