time,connect,request 
0,6.221,402.244 
10,6.221,1879.57 
20,16.931,7520.28 
30,16.931,13525.504 
40,16.931,20934.125 
50,16.931,28854.122 
60,16.931,37213.074 
70,16.931,46071.456 
80,16.931,54823.403 
90,16.931,60006.588 
100,16.931,60006.588 
110,16.931,60006.588 
120,16.931,60006.588 
130,16.931,60006.588 
140,16.931,60006.588 
150,16.931,60006.588 
160,16.931,60006.588 
170,16.931,60006.588 
180,16.931,60006.588 
190,16.931,60006.588 
197,16.931,60006.588 
