time,session 
0,0 
10,2279.306458475742 
20,0.0 
30,0 
40,0 
50,0 
60,0 
70,0 
80,0 
90,958.6408274775803 
100,2707.67377947242 
110,7502.938097519189 
120,8536.092930415187 
130,10247.333326211736 
140,10092.900032760259 
150,2356.313323892529 
160,2946.15273451615 
170,844.154422846258 
180,3496.4702427928155 
190,2178.2534502765166 
197,2415.637018322261 
