time,cpu@tsung_controller@ip-172-31-43-129 
0,5.054228633518428 
10,0.399002493765586 
20,1.294820717131474 
30,3.3840117704757233 
40,6.705258080077183 
50,8.261287223823247 
60,7.632474477394263 
70,4.146100691016782 
80,1.4449427005480817 
90,2.243270189431705 
100,2.4 
110,1.4478282576135795 
120,0.6993006993006993 
130,2.1457085828343314 
140,1.394422310756972 
150,5.750487329434698 
