time,cpu@tsung_controller@ip-172-31-43-129 
0,5.054228633518428 
10,5.054228633518428 
20,5.054228633518428 
30,5.054228633518428 
40,6.705258080077183 
50,8.261287223823247 
60,8.261287223823247 
70,8.261287223823247 
80,8.261287223823247 
90,8.261287223823247 
100,8.261287223823247 
110,8.261287223823247 
120,8.261287223823247 
130,8.261287223823247 
140,8.261287223823247 
150,8.261287223823247 
