time,cpu@tsung_controller@ip-172-31-62-13 
0,6.375997320177842 
10,0.44999999999999996 
20,0.9471585244267198 
30,2.1934197407776668 
40,5.876639145216124 
50,6.364084854464726 
60,5.798525798525798 
70,3.1203566121842496 
80,0.75 
90,0.8483033932135728 
100,0.7485029940119761 
