time,connect,request 
0,1.2271983159484319,157.20666344397586 
10,0.4972611368112346,182.39888489033814 
20,0.6817404004872456,1606.332702360125 
30,1.2009176733853169,1774.7438046921122 
40,0.9354671351168969,5052.542513673657 
50,0.8135288924438996,3686.3700788421056 
60,0.7288756811684691,1887.084828699681 
70,0.8647515152588979,2097.3344097324875 
80,0.5013746346143707,2296.0043809582107 
90,0.43171111223718306,2351.0535643185453 
100,0.1488417541168977,4686.732687881016 
