time,cpu@tsung_controller@ip-172-31-62-13 
0,22.667784153181614 
10,1.1970074812967582 
20,0.997506234413965 
30,3.2480314960629917 
40,8.078393881453156 
50,8.437200383509108 
60,7.263107263107263 
70,5.988315481986368 
80,2.4281466798810705 
90,0.798801797304044 
100,0.6996501749125438 
110,0.9955201592832255 
120,1.6409746394828444 
130,0.7488766849725411 
140,1.4910536779324055 
150,4.923682914820286 
151,7.020057306590258 
