time,cpu@tsung_controller@ip-172-31-62-13 
0,22.667784153181614 
10,22.667784153181614 
20,22.667784153181614 
30,22.667784153181614 
40,22.667784153181614 
50,22.667784153181614 
60,22.667784153181614 
70,22.667784153181614 
80,22.667784153181614 
90,22.667784153181614 
100,22.667784153181614 
110,22.667784153181614 
120,22.667784153181614 
130,22.667784153181614 
140,22.667784153181614 
150,22.667784153181614 
151,22.667784153181614 
