time,connect,request 
0,3.8522862247014813,150.40350647322026 
10,0.9318551427847378,526.8421480086038 
20,0.6101038938279795,2269.4527206953903 
30,1.3373731324598395,2129.0574122500857 
40,0,1756.290389498554 
50,0,2115.4125579462857 
60,0,2952.214455266726 
70,0,2947.9430320870583 
80,0,2627.9656836493136 
90,0,2375.360954707191 
100,0,15537.895088710125 
110,0,432.0144916337137 
119,0,735.5322610451225 
