time,cpu@tsung_controller@ip-172-31-42-10 
0,0.7694152625621571 
10,1.596009975062344 
20,1.596009975062344 
30,2.65 
40,2.65 
50,2.65 
60,2.65 
70,2.65 
80,2.65 
90,2.65 
100,2.65 
110,7.029702970297031 
119,7.277227722772277 
