time,cpu@tsung_controller@ip-172-31-42-10 
0,0.7694152625621571 
10,0.7694152625621571 
20,0.501002004008016 
30,0.501002004008016 
40,0.501002004008016 
50,0.501002004008016 
60,0.501002004008016 
70,0.499001996007984 
80,0.499001996007984 
90,0.499001996007984 
100,0.499001996007984 
110,0.499001996007984 
119,0.499001996007984 
