time,connect,request 
0,4.043454545454545,430.2866 
10,1.757310344827586,323.2433789473682 
20,1.5464962406015033,1545.411547619047 
30,1.6194756637168148,8422.921604651163 
40,0,14525.775481481487 
50,0,21834.147126436776 
60,0,30638.120290322575 
70,0,40362.21830952382 
80,0,49290.295105882346 
90,0,57695.13757435896 
100,0,11869.506007911397 
110,0,3203.53083778858 
119,0,2155.932193396225 
