time,page,tr_JOIN_RANDOM_GROUP,tr_LOAD_GROUPS_PAGE,tr_MAKE_POST,tr_SIGN_UP 
0,247.1281538461539,,19.91125,,348.6972222222223 
10,190.07678048780483,54.37683333333333,19.59825,45.9745,335.7838095238095 
20,938.6560859375008,186.16588,63.298542857142856,139.28555999999998,2614.7154761904767 
30,65.10836538461537,83.7861,20.924159999999997,74.01545000000002,0 
34,61.144,63.501,0,59.656,0 
