time,cpu@tsung_controller@ip-172-31-43-129 
0,3.7637097184316253 
10,0.4491017964071856 
20,0.4491017964071856 
30,0.4491017964071856 
40,0.4491017964071856 
50,0.4491017964071856 
60,0.4491017964071856 
70,0.4491017964071856 
80,0.4491017964071856 
90,0.4491017964071856 
100,0.4491017964071856 
110,0.40060090135202797 
120,0.40060090135202797 
130,0.40060090135202797 
140,0.40060090135202797 
144,0.40060090135202797 
