time,cpu@tsung_controller@ip-172-31-42-10 
0,0.8016660052727596 
10,0.8016660052727596 
20,0.8016660052727596 
30,0.8016660052727596 
40,0.5508262393590386 
50,0.5508262393590386 
60,0.5508262393590386 
70,0.5508262393590386 
75,0.5508262393590386 
