time,cpu@tsung_controller@ip-172-31-42-10 
0,0.8016660052727596 
10,1.2967581047381544 
20,1.2967581047381544 
30,2.897102897102897 
40,2.897102897102897 
50,2.897102897102897 
60,2.897102897102897 
70,6.01577909270217 
75,6.01577909270217 
