time,connect,request 
0,2.45975,363.4085 
10,2.826156249999999,190.62071641791044 
20,1.3636803278688523,1202.5245548780488 
30,1.313012987012987,7643.004559139787 
40,0,14237.292860759493 
50,0,15263.369807017529 
60,0,2804.5074603501585 
70,0,2246.152438152016 
75,0,1044.2537592592594 
